id|effective|name|location|employees
8db36563-85b5-43ea-ad75-7abce48fff96|1/21/14|BAYER HEALTH CARE|SUNNYVALE|6
f2c508b3-ba71-4716-b5bd-72725e4af56b|2/4/14|BAYER HEALTH CARE|SUNNYVALE|34
653cf271-3d4c-41c6-b00b-cc2bb8e89e91|5/27/14|BAYER HEALTH CARE|SUNNYVALE|8
19066530-5ade-4ece-bc30-01de3553d331|4/30/14|BAYER HEALTHCARE, LLC|SUNNYVALE|10
09b39edd-af57-4d5f-b2b6-226c231fc608|5/17/14|BBB INDUSTRIES, LLC|STOCKTON|241
2b17f66a-d4d5-4707-bdc5-4279f15a467f|4/21/14|BELL GARDENS MCDONALD'S|BELL GARDENS|69
db197383-77d4-40cc-b337-0035cbba9cbe|2/15/14|BELLFLOWER MEDICAL CENTER|BELLFLOWER|18
d56b6592-ea11-4793-8a5b-6af301b53611|3/1/14|BEST OPPORTUNITIES, INC.|BARSTOW|17
b8f43467-d4ad-410e-bacb-86b7d5571ae7|3/1/14|BEST OPPORTUNITIES, INC.|BARSTOW|38
b18f5201-ac71-4207-8705-fbf18f7efd46|3/1/14|BEST OPPORTUNITIES, INC.|BARSTOW|21
a55b9fd2-9654-41bb-a58f-b4fe6bdfcdc9|3/1/14|BEST OPPORTUNITIES, INC.|BARSTOW|22
8914f6ac-dfa1-4d29-8a89-1987aa5bc6e1|3/28/14|BIMBO BAKERIES USA|VERNON|160
50f0952c-d363-4308-a767-3a6ace9d9eb9|3/3/14|BIMBO BAKERIES USA, INC.|OAKLAND|160
fa49f3a7-49ad-4a71-a4f8-eacb9a514913|2/21/14|BLUE CHIP RECYCLING, LLC|PICO RIVERA|90
99374e2b-5e6f-451c-8d2a-9ddb7d52a75f|4/30/14|BLUE CHIP TPM, LLC|TRACY|72
d371db31-2c65-43dd-abc7-42bb7d66ae7c|1/31/14|BLUE CHIP TPM, LLC|WEST SACRAMENTO|27
6d4a470e-eec8-41af-86c0-aaccf9394d63|1/1/14|BOEING|EL SEGUNDO|27
74500317-cdee-49c0-9208-4369b5e2018e|2/21/14|BOEING|EL SEGUNDO|4
4bb550d5-4cfe-42f3-9bd5-313ecf6d99b4|1/1/14|BOEING|HUNTINGTON BEACH|51
0ac90c34-0246-4e21-bd56-22413b343d7f|2/21/14|BOEING|HUNTINGTON BEACH|18
24b6dc4b-bd50-4d61-9348-b8a863888559|1/1/14|BOEING|LONG BEACH|27
af3cb88f-acf6-4f67-a2c6-5aeff05b2966|2/21/14|BOEING|LONG BEACH|2
718f3ff8-a5f9-4e71-b6c3-7016c47c53c6|1/24/14|BOEING COMPANY|EL SEGUNDO|3
debf578b-6321-44cf-8617-17506a97aac0|4/4/14|BOEING COMPANY|EL SEGUNDO|7
2f720f21-fa4a-4c2c-afd3-2dff04a640ae|1/24/14|BOEING COMPANY|HUNTINGTON BEACH|25
7bc84569-9fd4-4b9e-b640-8297d7270775|3/21/14|BOEING COMPANY|HUNTINGTON BEACH|14
49f912de-8d58-4a24-995c-f3659c3824ab|4/4/14|BOEING COMPANY|HUNTINGTON BEACH|22
ed4b73f8-7024-4963-a4d4-5ddaf7684b72|4/4/14|BOEING COMPANY|HUNTINGTON BEACH|34
4feffda9-a7e3-4af5-a8fc-01ad59cd8ff8|1/24/14|BOEING COMPANY|LONG BEACH|4
23c85f06-93f9-4ac7-b0eb-20c7d6e7848d|2/7/14|BOEING COMPANY|LONG BEACH|3
8980e78c-1d0c-445e-845f-d2f2bfe19a56|3/21/14|BOEING COMPANY|LONG BEACH|2
26426e24-0ab2-48d1-9378-88442ca9eadc|4/4/14|BOEING COMPANY|LONG BEACH|1
325c66b6-57a9-4b4e-880e-4cc1335f1426|4/4/14|BOEING COMPANY|LONG BEACH|44
23a31f85-7f05-4696-af38-93f5a66428b6|5/26/14|BOEING COMPANY-EL SEGUNDO|EL SEGUNDO|21
d1751a0c-4a67-4278-ada2-c7588c38ef51|6/20/14|BOEING COMPANY-EL SEGUNDO|EL SEGUNDO|13
d36336df-9219-4ce0-9bc6-2c18b4f4beb1|5/26/14|BOEING COMPANY-HUNTINGTON BEACH|HUNTINGTON BEACH|52
f5a7c791-68a6-45c0-b1e8-495cecb8af6c|6/20/14|BOEING COMPANY-HUNTINGTON BEACH|HUNTINGTON BEACH|74
ae2bffa8-0a6b-4b75-9527-78d662bf0082|5/26/14|BOEING COMPANY-LONG BEACH|LONG BEACH|4
37306e35-eb50-401f-b256-00c10b0d99cd|6/20/14|BOEING COMPANY-LONG BEACH|LONG BEACH|16
e1d3a63e-01db-42cb-8b68-3fac40093775|3/31/14|BRIDGEPOINT EDUCATION, INC.|SAN DIEGO|15
24e3d5f9-d508-4843-b814-c87b13418e2d|3/31/14|BRIDGEPOINT EDUCATION, INC.|SAN DIEGO|33
dc2a43a0-218e-4b7a-b05b-1a9b1dd9596c|3/31/14|BRIDGEPOINTEDUCATION, INC.|SAN DIEGO|43
8f8bd41b-693e-4063-98f0-27845718d9fc|1/10/14|BROOKSHIRE TOOL & MFG. COMPANY INC|SOUTH GATE|90
fded582d-a557-4612-a72e-292c2a1ea805|3/8/14|BUERGE FORD & BUERGE CHRYSLER JEEP DODGE RAM|LOS ANGELES|125
a311c159-b8eb-4dd6-a6fa-632e3f1db601|1/4/14|CADENCE DESIGN SYSTEMS, INC.|SAN JOSE|60
34cd7226-f1e6-4740-9122-b6168fc1e3c4|6/8/14|CALIFORNIA AUTO MART GROUP, INC|LOS ANGELES|108
7a23eb78-9330-4216-982b-73f5954d2015|6/15/14|CALIFORNIA PIZZA KITCHEN|IRVINE|68
8537ba67-f524-4d4a-b374-ecbd0fc46b56|4/14/14|CARANYTHING.COM, INC.|ROSEVILLE|99
bbfae2a2-de5e-4dda-bcb6-32da7be626c5|5/2/14|CAREFUSION|ONTARIO|131
1496e3d1-37c0-4c0e-a3a2-aafc1fadcd9c|5/10/14|CENTRAL PARKING CORPORATION|NEWPORT BEACH|82
3f50267d-3537-47bd-8b78-be4e85ce1fda|3/31/14|CERTIFIED NETWORK M, INC.|BELL|211
123b4d7f-4659-4338-81df-a261d120a3d5|9/30/14|CHROMALLOY|GARDENA|79
9de3cb0a-318c-4749-8440-43f0ce1f87ac|1/17/14|CLASSIC CARTAGE TRUCKING CORPORATION|SYLMAR|13
452bf8c8-6784-4d63-9f00-ae9af3344129|6/6/14|COMMUNITY DEVELOMENT INSTITUTE-HEAD START|ENCINITAS|35
4b80712e-66f8-4cca-8ac4-dbbc16fccef7|6/6/14|COMMUNITY DEVELOPMENT INSTITUTE-HEAD START|SOLANO BEACH|13
a7195bd4-a6b4-44fc-a47f-a3c4e0727e08|4/18/14|CONTINENTAL MARITIME OF SAN DIEGO|SAN DIEGO|152
7788b3f4-2be8-488f-9c39-6030a13201e0|4/4/14|COOPER B-LINE, INC.|CORONA|51
03b55291-2600-475c-979a-fd27bcaa5cf7|3/31/14|CORELOGIC TAX SERVICES|SIMI VALLEY|81
746f86b8-324f-445d-a582-c996c781aaa3|1/10/14|COVIDIEN DISTRIBUTION CENTER|ONTARIO|9
6da023c1-f4bb-4302-939c-50460e97aa68|3/28/14|COVIDIEN DISTRIBUTION CENTER|ONTARIO|13
7aaf0a32-1630-49e2-b8f1-a7392b10a815|5/30/14|COVIDIEN DISTRIBUTION CENTER|ONTARIO|11
0df1acf6-db3b-4bb9-984c-5ea89fc1a23c|6/27/14|COVIDIEN DISTRIBUTION CENTER|ONTARIO|30
16486fbc-e351-4333-bca9-1e97ba9a68ea|7/25/14|COVIDIEN DISTRIBUTION CENTER|ONTARIO|5
2af560e1-f9cf-4082-b85e-a926e8f3660a|5/4/14|COX COMMUNICATIONS-RANCHO SANTA MARGARITA|RANCHO SANTA MARGARI|154
10180bbb-5509-41b0-9046-dd0595279677|8/31/14|COX COMMUNICATIONS-SAN DIEGO|SAN DIEGO|505
bee4552d-00ac-45e0-8b56-dc9663f98671|4/21/14|CUDAHY MCDONALD'S|CUDAHY|49
20f74452-4ecb-4359-bc3f-43df819c865b|5/9/14|DELUXE LABORATORIES|LOS ANGELES|237
cdbcb5c8-d2c9-42f7-bf9d-a83719634780|1/16/14|DENDREON CORPORATION|SEAL BEACH|62
c4ab66d6-42a1-43b9-abf3-b6564dc627de|5/1/14|DEPENDABLE AUTO SHIPPERS, INC|GARDENA|10
c43383bf-4ae9-4f4c-b392-49ecbc621272|5/16/14|DIGNIFIED TRANSITION SOLUTIONS- WESTLAKE VILLAGE|WESTLAKE VILLAGE|82
c42e12a2-f157-4276-ba36-c17d971a725a|5/19/14|DIRECTV|HESPERIA|80
2f8c78ad-11ad-4836-a9a8-a57756f311a2|3/6/14|DISNEY INTERACTIVE-GLENDALE|GLENDALE|133
05b29200-1733-43a5-b8f0-5c29ce3fede0|3/6/14|DISNEY INTERACTIVE-PALO ALTO|PALO ALTO|143
3466084a-7d30-4a9a-bbe8-605cb58a08cc|3/31/14|EDISON MISSION ENERGY|SANTA ANA|92
c916191f-a29f-4977-8c8d-7d40a83a6013|4/1/14|EL CAMINO HOSPITAL|MOUNTAIN VIEW|48
5e2d6ea7-578f-4219-a17a-ba76138d4a37|1/1/14|EL CAMINO HOSPITAL|SAN JOSE|35
1c582d34-077d-4f7f-a276-1bf253594cab|5/31/14|ELITE LINE SERVICES, LLC|SAN FRANCISCO|60
b438ac13-a40f-4320-93eb-b51cb1ee95a1|1/27/14|EMANUAL MED CTR-BRANDEL MANOR & CYPRESS OF EMANUAL|TURLOCK|178
1f46088c-69da-4088-bddd-4d0bbadca8de|1/27/14|EMANUAL MEDICAL CENTER|TURLOCK|1166
4b78e43a-ac3d-4a45-a9cd-badaecd3b281|1/27/14|EMANUEL MEDICAL CENTER, JESSICA'S HOUSE|TURLOCK|6
a157ac26-3155-4ad1-83b5-5e178ab76325|1/27/14|EMANUEL MEDICAL CENTER, OFFICE OF DEVELOPMENT|TURLOCK|4
36aa2f61-6811-4c7b-80b2-6ec86608ad7e|6/20/14|EXIDE TECHNOLOGIES|VERNON|124
322eccbf-918f-4c1b-b60a-1bcdaaa122e0|6/1/14|FIT ATHLETIC CLUB|SAN DIEGO|32
cca7b254-c2da-43e6-8fa2-8a0b42eb5957|5/4/14|FOLSOM CHRYSLER, JEEP, DODGE|FOLSOM|95
d72cc61a-8e39-4072-a472-d7f1dcfa2a4f|5/31/14|FRESNO LOGISTICS LLC|FRESNO|76
98999444-f422-49de-b2c1-464efb68a6c1|5/17/14|FULL STEAM STAFFING-BBB INDUSTRIES|STOCKTON|203
a21ab84a-1c4c-457e-9c25-bd482e060a0a|3/10/14|FUTURE FOAM, INC.|POMONA|40
d2897c0d-a116-4117-89ea-7698619f4d94|5/14/14|G2 SECURE STAFF, LLC|LOS ANGELES|111
f00de8c4-a22f-4b5a-b764-0065b7d44e6b|1/20/14|GAF|FRESNO|31
f61da868-a528-4178-9c83-b3a7540b9db3|2/14/14|GAF|FRESNO|6
a1062d17-a1a6-466f-a96d-ae9f9891b12a|2/21/14|GAF|FRESNO|2
87fa0e1b-2284-4059-88c0-5b33eecd4086|3/21/14|GAF|FRESNO|11
d27321a7-ebfd-4860-8236-f3f3e136e27b|4/4/14|GAF|FRESNO|3
c66b31bb-d153-4539-89ab-f49842868f45|2/17/14|GENPACT MORTAGE SERVICES, INC.|IRVINE|81
d6308f13-22bc-43ce-9894-b3ee64e214d1|1/5/14|GILLY HICKS|ARCADIA|102
5a153e4e-6aac-4f7a-8f63-fbc92647af3d|1/5/14|GILLY HICKS|ROSEVILLE|83
49b05d9a-be72-46e5-99d7-aa4139a68f64|1/19/14|GILLY HICKS|VALENCIA|66
1661caee-20d6-4254-bb5e-383485c2e5d9|6/4/14|HILTON SAN BERNARDINO|SAN BERNARDINO|112
799a2808-55f8-471f-b7ac-9f0529cb79a6|1/15/14|HOG ISLAND OYSTER BAR|SAN FRANCISCO|32
eda98fcc-46c6-4c79-bed7-b550e59939e5|3/23/14|HOLLYWOOD PARK CASINO|INGLEWOOD|343
6d2c9e54-8ede-441c-83e8-280d7d5cd6ac|6/15/14|HSBC|POMONA|39
3a724255-a6b9-4591-8d44-096dccda0728|3/31/14|HYUNDAI CAPITAL AMERICA (IRVINE OPERATIONS CTR)|IRVINE|72
c89066b2-6d10-4692-a803-58362f06247f|6/30/14|HYUNDAI CAPITAL AMERICA (IRVINE OPERATIONS CTR)|IRVINE|13
24d0dd8f-6b8e-4219-acac-4bf0d28702bb|4/21/14|IFCO SYSTEMS US, LLC-RANCHO CUCAMONGA FACILITY|RANCHO CUCAMONGA|159
53e489ad-a37a-466e-97fa-ef2c5498a68e|5/8/14|INTERNATIONAL WINDOW COMPANY|HAYWARD|84
f3f20455-0b9f-4e81-aea5-5aa462fe3843|1/3/14|INTUIT INC|MOUNTAIN VIEW|7
098d4536-894e-4ac5-9d2a-c150a33544dd|1/3/14|INTUIT INC|SAN DIEGO|1
d5f61b79-33ad-45c3-8bbd-712b3a1e14a6|1/3/14|INTUIT INC|WESTLAKE VILLAGE|1
5f7cccc0-140d-416d-91d6-53a833613d3d|2/14/14|INVESTOR'S BUSINESS DAILY, INC.|LOS ANGELES|2
dc6838f7-e845-45d0-ad3d-75937f6accc4|5/16/14|ITT CANNON LLC|SANTA ANA|22
9b2f9993-cd59-4837-b0b3-42768481e1d6|1/26/14|JOE'S WESTLAKE RESTAURANT INC|DALY CITY|105
ddad8004-a85f-4358-accc-23dda112e3bd|4/21/14|JP MORGAN CHASE|CHATSWORTH|179
27608100-5b25-4303-b824-ac1e6528c3e1|3/10/14|JPMORGAN CHASE|IRVINE|168
f7262951-1eb0-4860-9eb7-b1e657945377|2/3/14|KARL STRAUSS BREWING COMPANY|SAN DIEGO|67
27413e6f-bfcf-44ca-bfb3-698cf9213e80|1/1/14|KIDS LINE, LLC|SOUTH GATE|50
cfd8c0b3-fc8d-4f79-87a9-220d3ddc8355|1/17/14|KINGSTON TECHNOLOGY|FOUNTAIN VALLEY|5
b7851b97-3d8d-44f8-ad94-b665993c5dda|4/5/14|KOHL'S DEPARTMENT STORES, INC.|MILLBRAE|73
f7088aac-8937-49fd-a629-8160bd0a4e6a|3/28/14|L.A. METROPOLITAN MEDICAL CENTER|LOS ANGELES|18
20282051-66e6-45bb-a706-78fa3c436b08|3/28/14|L.A. METROPOLITAN MEDICAL CENTER-HAWTHORNE CAMPUS|HAWTHORNE|4
427eb111-cb89-4451-ae22-cce08a96e055|1/5/14|LA MIRADA RESTAURANT GROUP - RED ROBIN|LA MIRADA|72
506bf865-8b66-4a63-a65b-2a96b2656f64|1/31/14|LABCORP|IRVINE|1
553eba3e-46da-475a-b2aa-3ee5dad32054|7/11/14|LABCORP/ESOTERIX GENETICS LABORATORIES, LLC|MONROVIA|63
09c5856f-59da-4448-8b8d-c4228696ffa5|5/26/14|LEVI STRAUSS & CO|SAN FRANCISCO|196
d3f7ccfa-88cc-4d3a-b0dd-397103f69b0e|3/31/14|LEXISNEXIS|SACRAMENTO|65
6e467521-7dc9-4470-8a13-0fe10881014e|1/17/14|LIFESCAN INC|MILPITAS|49
f71d7b5a-78a4-49d2-bd68-acadf7327e49|3/28/14|LIFESCAN, INC.|MILPITAS|9
bfa9dae0-8fee-41a0-a4cf-abeb620e4105|4/11/14|LIFESCAN, INC.|MILPITAS|4
52cba12a-b715-45b9-9d7b-dfcb9c291b1e|6/20/14|LIFESCAN, INC.|MILPITAS|14
39d4874b-ca53-4a7d-9775-8edcb12a7367|3/31/14|LOCKHEED MARTIN|SUNNYVALE|105
39acb9d7-c3d0-4bc9-9746-ee2979fad4ef|6/5/14|LOCKHEED MARTIN CORPORATION|PALMDALE|11
d9645607-a336-4a14-bf6a-efcd40f97a09|6/10/14|LOCKHEED MARTIN CORPORATION|PALMDALE|28
c4912c9f-bc4f-4f8c-b308-31eaafd36a67|6/27/14|LOCKHEED MARTIN CORPORATION|PALMDALE|9
a20923f7-943c-4076-8556-b72c9c44d9a5|7/11/14|LOCKHEED MARTIN CORPORATION|PALMDALE|25
69a5f115-3cf8-478a-9948-b2a1815556db|5/31/14|LOCKHEED MARTIN CORPORATION|SUNNYVALE|86
93867d5b-ab47-4f3f-8464-3a5960ca3ab5|2/28/14|LOEHMANN'S, INC.|COSTA MESA|68
860adcb6-4c08-40b3-9089-9e95378e1b70|2/28/14|LOEHMANN'S, INC.|LOS ANGELES|92
3fbb1293-523a-44bc-a0e8-67d32c968a08|4/21/14|LOS ALAMITOS MCDONALD'S|LOS ALAMITOS|90
146cc111-b383-4253-b3fc-d419a171a887|3/13/14|MACYS DISTRIBUTION CENTER|CITY OF INDUSTRY|63
15f1e59d-191d-4039-b6ee-717f6598825f|4/18/14|MARC ECKO ENTERPRISE DIRECT LLC-MODESTO|MODESTO|12
05413e77-4bad-4bde-af38-32174f0c4f24|4/18/14|MARC ECKO ENTERPRISES DIRECT LLC - FOLSOM|FOLSOM|13
e9adcef2-e53d-40f1-b21a-a929efaf39d3|4/18/14|MARC ECKO ENTERPRISES DIRECT LLC-CAMARILLO|CAMARILLO|13
fa6ac703-e379-41e9-acf5-335464e8a1f4|4/18/14|MARC ECKO ENTERPRISES DIRECT LLC-FRESNO|FRESNO|8
37478262-b461-466d-bb32-f36064b3b1c7|4/18/14|MARC ECKO ENTERPRISES DIRECT LLC-GILROY|GILROY|23
8773bb68-c178-4ae9-8bef-087b419c7b05|4/18/14|MARC ECKO ENTERPRISES DIRECT LLC-MILPITAS|MILPITAS|13
fd221aa3-33bd-4f91-8eb2-588ac5c0c6a9|4/18/14|MARC ECKO ENTERPRISES DIRECT LLC-ONTARIO|ONTARIO|15
0783540c-700a-4a0e-b343-330fcc42b887|4/18/14|MARC ECKO ENTERPRISES DIRECT LLC-TULARE|TULARE|18
9a34b238-a7db-4480-8f3a-cc89af287564|3/25/14|MATTEL, INC.|EL SEGUNDO|128
fdcd5372-e689-40e3-b8df-d56383c59c49|1/31/14|MCDONALDS (DELTA TERMINAL #5)|LOS ANGELES|68
b1da7a04-feba-419b-b4cf-3b5b5a0198fc|4/1/14|MENZIES AVIATION LAX|LOS ANGELES|102
dbce7124-a4fa-4290-8755-2fca1003a266|3/23/14|MICROCELL COMMUNICATIONS, INC|COMMERCE|32
e473fec9-fc72-4a76-a29a-d5782ed2c602|1/17/14|MINDSPEED TECHNOLOGIES, INC.|NEWPORT BEACH|51
0e25816a-4076-4b5f-ae33-f7a2ceab67e5|1/10/14|MOARK, LLC|ADELANTO|16
87accae9-3f5d-43cd-8b04-c9c4d56f7ee4|6/1/14|MOTION PICTURE TELEVISION FUND- BOB HOPE HEALTH CTR|LOS ANGELES|20
7fbd5a14-b3be-4b1e-b4ea-1c8b8c581490|6/1/14|MOTION PICTURE TELEVISION FUND- SANTA CLARITA|VALENCIA|24
9c8f2328-45d2-47d1-8827-ede5d6925e72|6/1/14|MOTION PICTURE TELEVISION FUND- TOLUCA LAKE|BURBANK|71
908798f0-a6de-415c-a6c9-c20105d656b6|6/1/14|MOTION PICTURE TELEVISION FUND- WASSERMAN CAMPUS|WOODLAND HILLS|182
4180e68a-dd59-49bb-a2d3-d9bc7ccece6a|6/1/14|MOTION PICTURE TELEVISION FUND- WESTSIDE HEALTH|LOS ANGELES|18
273ac420-17a3-4078-9c08-7dd02fd1e46d|4/1/14|MULTIGEN DIAGNOSTICS INC.|SAN DIEGO|3
db443546-30e6-4db6-974e-4fc37646c67d|5/30/14|NATIONAL BEEF CALIFORNIA, LP|BRAWLEY|1342
